ID,Username,ProfileURL,Title,Rating,Review Content,Review URL,Date,Format,Verified,Helpful,Thumbnails,Images,Video,Scraped At,Fan,Price,English,Manually Corrected Title,Manually Corrected Review Content
R1OWJDCQF4O0NV,Robert Brown,https://www.amazon.com/gp/profile/amzn1.account.AGAGWVUEO2RPK6SZCWM3P3H7LWGQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Very happy with this fan,4,"Although assembly instructions were not that great, the fan moves a lot of air, is very quiet, and is very reasonably priced.  We're very satisfied.",https://www.amazon.com/gp/customer-reviews/R1OWJDCQF4O0NV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,"January 7, 2025",Color: Black,Verified Purchase,2 people found this helpful,,,,2025-05-28T15:56:43.499Z,8,36.6,0,Very happy with this fan,"Although assembly instructions were not that great, the fan moves a lot of air, is very quiet, and is very reasonably priced.  We're very satisfied."
R1Z5ZA84GVHL63,"Pawson,J",https://www.amazon.com/gp/profile/amzn1.account.AGQ6UVWDUSM6H2PREIDPCH7EJ7OQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,A few problems.,3,Easy to assemble. Noisier than our previous fan. Does not tilt up or down.,https://www.amazon.com/gp/customer-reviews/R1Z5ZA84GVHL63/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,"May 6, 2025",Color: Black,Verified Purchase,,,,,2025-05-28T15:56:49.350Z,8,36.6,0,A few problems.,Easy to assemble. Noisier than our previous fan. Does not tilt up or down.
R2PHE8XZ9E28N7,All the Good Names are taken!,https://www.amazon.com/gp/profile/amzn1.account.AG3N7W47UAUGDNIGJ53AKIIGI22Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Build it yourself and little air flow,3,"A bit of a pain to have to ""build"" your fan, but it is not too bad. I have no idea why companies think we like to manufacture our own products at home... but it is an increasingly apparent that labor is too much for these companies and it is better to make customers do it themselves than to pay people or buy bigger packaging.That said: the air flow is very meager. Much lower than any other fan of this type I have ever owned for sure. I really feel it should be better for something I had to put together! I suspect that companies save money further in returns because who wants to build a thing and ten take it apart to return it for ""meager air flow"".They won. I am keeping it because I can't be bothered to take it back apart to simply return it. I would not purchase it again (I foolishly purchased THREE, and put all of them together before testing them!). If you don't mind the labor, and only a little bit of air flow.. this might be for you.",https://www.amazon.com/gp/customer-reviews/R2PHE8XZ9E28N7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,"September 4, 2024",Color: White,Verified Purchase,One person found this helpful,,,,2025-05-28T15:56:49.351Z,8,36.6,0,Build it yourself and little air flow,"A bit of a pain to have to ""build"" your fan, but it is not too bad. I have no idea why companies think we like to manufacture our own products at home... but it is an increasingly apparent that labor is too much for these companies and it is better to make customers do it themselves than to pay people or buy bigger packaging.That said: the air flow is very meager. Much lower than any other fan of this type I have ever owned for sure. I really feel it should be better for something I had to put together! I suspect that companies save money further in returns because who wants to build a thing and ten take it apart to return it for ""meager air flow"".They won. I am keeping it because I can't be bothered to take it back apart to simply return it. I would not purchase it again (I foolishly purchased THREE, and put all of them together before testing them!). If you don't mind the labor, and only a little bit of air flow.. this might be for you."
R3O3TD5S8ZDXEO,chiky,https://www.amazon.com/gp/profile/amzn1.account.AE6USUVHT3QO5BPKOVNZCMYQH2RA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,I didn't like that product.,3,"It's noisy, you can't really feel the airflow — a very bad purchase.",https://www.amazon.com/gp/customer-reviews/R3O3TD5S8ZDXEO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,"April 14, 2025",Color: White,Verified Purchase,,,,,2025-05-28T15:56:49.351Z,8,36.6,1,I didn't like that product.,"It's noisy, you can't really feel the airflow — a very bad purchase."
R18DPFV1VEF4VF,KAREN,https://www.amazon.com/gp/profile/amzn1.account.AGQ7AW4LXBM76RGVK6DPDH6DWIBQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Missing motor,3,Missing motor,https://www.amazon.com/gp/customer-reviews/R18DPFV1VEF4VF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,"April 8, 2025",Color: White,Verified Purchase,,,,,2025-05-28T15:56:49.352Z,8,36.6,0,Missing motor,Missing motor
RHSU3U0520JCH,María del Carmen,https://www.amazon.com/gp/profile/amzn1.account.AHJ4UZNM7KDOZ5C3UHIUNXFOXALQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Table fan,4,"I sent it to my grandson who studies in D.C. During the fall-to-winter and winter-to-spring transitions, it's hot in the building where he lives due to the delay in switching between air conditioning and heating.",https://www.amazon.com/gp/customer-reviews/RHSU3U0520JCH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,"November 14, 2024",Color: White,Verified Purchase,One person found this helpful,,,,2025-05-28T15:56:49.352Z,8,36.6,1,Table fan,"I sent it to my grandson who studies in D.C. During the fall-to-winter and winter-to-spring transitions, it's hot in the building where he lives due to the delay in switching between air conditioning and heating."
R3BSTHO388YLFD,Scott Carpentier,https://www.amazon.com/gp/profile/amzn1.account.AGIXNUD2SNEIQBCNAB744F72HWOQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"Good fan, all plastic",4,"The product arrived damaged, but the box wasn't. Amazon obviously sent one that previously been returned. Just a few fan guards were bent.I bought this fan a year ago for another location, and this one has  more plastic and less metal. Good solid fan.",https://www.amazon.com/gp/customer-reviews/R3BSTHO388YLFD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,"September 6, 2024",Color: White,Verified Purchase,2 people found this helpful,,,,2025-05-28T15:56:49.353Z,8,36.6,0,"Good fan, all plastic","The product arrived damaged, but the box wasn't. Amazon obviously sent one that previously been returned. Just a few fan guards were bent.I bought this fan a year ago for another location, and this one has  more plastic and less metal. Good solid fan."
R1JZJG3PSGDGCZ,jane j honchell,https://www.amazon.com/gp/profile/amzn1.account.AGTMMPCVJHSSI3ESE5J2ZUWUGONQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Assembly required!,4,"This is a great oscillating fan at a reasonable price. What they don’t tell you ( or I missed it) is that the fan arrives unassembled and without the Phillips head screwdriver you will need to do so. Fortunately, I have one, and the actual assembly was not terribly difficult, even for an old woman like me. When I finally got it together, it worked like a charm.",https://www.amazon.com/gp/customer-reviews/R1JZJG3PSGDGCZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,"July 1, 2024",Color: White,Verified Purchase,5 people found this helpful,,,,2025-05-28T15:56:49.353Z,8,36.6,0,Assembly required!,"This is a great oscillating fan at a reasonable price. What they don’t tell you ( or I missed it) is that the fan arrives unassembled and without the Phillips head screwdriver you will need to do so. Fortunately, I have one, and the actual assembly was not terribly difficult, even for an old woman like me. When I finally got it together, it worked like a charm."
R3CV8N01J5FGRI,Allen,https://www.amazon.com/gp/profile/amzn1.account.AGZLE5XJKKVF35IGWSGGAH57IOBQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Noisy but decent,3,"Fan is noisy, but puts out decent air flow. Bad part is the rear plastic blade guard fell apart, it got really brittle and basically made the fan useless.",https://www.amazon.com/gp/customer-reviews/R3CV8N01J5FGRI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,"January 19, 2025",Color: White,Verified Purchase,,,,,2025-05-28T15:56:49.354Z,8,36.6,0,Noisy but decent,"Fan is noisy, but puts out decent air flow. Bad part is the rear plastic blade guard fell apart, it got really brittle and basically made the fan useless."
R3PUPOSNQP9SKA,Calyx,https://www.amazon.com/gp/profile/amzn1.account.AGAYRVIWJM4RGIPL55NYNKSJE2DQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"Love the buttons, miss the handle and tilt",3,"This is a nice lightweight fan that works well. I like the buttons as opposed to a dial, because I can turn it on and off with my slipper if I need to. I think it’s also easier to open it and clean the blades than it was with my last fan, which was a Lasko.However, I think I’ll replace this one with a Lasko next time. My old Lasko had a sort of flange on the back that you could curl your fingertips around to pick up the fan easily. It also tilted much more. I miss both of those features quite a lot.",https://www.amazon.com/gp/customer-reviews/R3PUPOSNQP9SKA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,"September 21, 2024",Color: White,Verified Purchase,,,,,2025-05-28T15:56:49.354Z,8,36.6,0,"Love the buttons, miss the handle and tilt","This is a nice lightweight fan that works well. I like the buttons as opposed to a dial, because I can turn it on and off with my slipper if I need to. I think it’s also easier to open it and clean the blades than it was with my last fan, which was a Lasko.However, I think I’ll replace this one with a Lasko next time. My old Lasko had a sort of flange on the back that you could curl your fingertips around to pick up the fan easily. It also tilted much more. I miss both of those features quite a lot."
R2VR58BIRH1TI1,Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AFOABHIARLAAXE66LTHN4AFF6OMA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Some disappointment,3,"Was expecting rotation to be greater, closer to 120 or 150 degrees.  Instead only about 90.",https://www.amazon.com/gp/customer-reviews/R2VR58BIRH1TI1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,"January 27, 2025",Color: Black,Verified Purchase,,,,,2025-05-28T15:56:49.355Z,8,36.6,0,Some disappointment,"Was expecting rotation to be greater, closer to 120 or 150 degrees.  Instead only about 90."
R2UZ5XW46M4OTG,kgnoles,https://www.amazon.com/gp/profile/amzn1.account.AHWDWFCQFD57YO3HV4V5BXJV7TQQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,New or Used???,2,"The fan blows nice, don't get me wrong. The assembly instructions seemed like they were for a different model fan. Also, There are a few dents on the base and one of the fan cages is scratched. I'm a little suspect that I was sent a used fan...Anywho, it works and won't be out in the open to be seen so I'll not return it and go through the hassle.",https://www.amazon.com/gp/customer-reviews/R2UZ5XW46M4OTG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,"March 31, 2025",Color: Black,Verified Purchase,,,,,2025-05-28T15:56:55.576Z,8,36.6,0,New or Used???,"The fan blows nice, don't get me wrong. The assembly instructions seemed like they were for a different model fan. Also, There are a few dents on the base and one of the fan cages is scratched. I'm a little suspect that I was sent a used fan...Anywho, it works and won't be out in the open to be seen so I'll not return it and go through the hassle."
R38A8UWI5AYK6M,Deborah Helm,https://www.amazon.com/gp/profile/amzn1.account.AFH56NVUZH65F4W6VLC3QKEOAUZA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Table fan,4,This fan is worth the money spent for it it’s easy to put together I replaced a metal fan that I had for years that gave out does seem to blow as much as the medal one but still cools it is light weight easy to move around and very easy to adjust,https://www.amazon.com/gp/customer-reviews/R38A8UWI5AYK6M/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,"June 9, 2024",Color: White,Verified Purchase,2 people found this helpful,,,,2025-05-28T15:56:55.577Z,8,36.6,0,Table fan,This fan is worth the money spent for it it’s easy to put together I replaced a metal fan that I had for years that gave out does seem to blow as much as the medal one but still cools it is light weight easy to move around and very easy to adjust
R1KSVM6JUO0TRS,PAR,https://www.amazon.com/gp/profile/amzn1.account.AG2COWP227WRBXF36ZSTHXFHJJOA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Quality has lessened,4,"This fan is still a good buy for the money; however, I have an older model and like most products the newer one is just less than.  It doesn't affect the quality of the breeze or noise.  The grab handle on the back is way shallower and hard to carry.",https://www.amazon.com/gp/customer-reviews/R1KSVM6JUO0TRS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,"June 4, 2024",Color: White,Verified Purchase,One person found this helpful,,,,2025-05-28T15:56:55.578Z,8,36.6,0,Quality has lessened,"This fan is still a good buy for the money; however, I have an older model and like most products the newer one is just less than.  It doesn't affect the quality of the breeze or noise.  The grab handle on the back is way shallower and hard to carry."
R39F2T2FDKFC3I,Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AGN7HSVVOSW5YTVR5QGZQBK5N4AA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Cool breeze,5,"In an effort to reduce our electric bill, bumping up the AC has caused our bedroom to heat up since we keep the door closed at night. This fan moves enough air to keep it comfortable. I’m also in the throes of menopause, so the power surges are no joke. This really helps. It is loud, even on the lowest setting, but that doesn’t bother me. If white noise isn’t an issue, it won’t take long to get used to.",https://www.amazon.com/gp/customer-reviews/R39F2T2FDKFC3I/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,"September 8, 2024",Color: White,Verified Purchase,,,,,2025-05-28T15:56:55.578Z,8,36.6,0,Cool breeze,"In an effort to reduce our electric bill, bumping up the AC has caused our bedroom to heat up since we keep the door closed at night. This fan moves enough air to keep it comfortable. I’m also in the throes of menopause, so the power surges are no joke. This really helps. It is loud, even on the lowest setting, but that doesn’t bother me. If white noise isn’t an issue, it won’t take long to get used to."
R1HY0KQ110SLKW,kp,https://www.amazon.com/gp/profile/amzn1.account.AHKO3M7PDYWU6XMA4EBHSVE53QZQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Plastic dry rot,2,"Complete Plastic dry rot on fan cage in only three years , disintegrated."", unbieveable, and zero sun exposure.",https://www.amazon.com/gp/customer-reviews/R1HY0KQ110SLKW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,"May 26, 2025",Color: White,Verified Purchase,,,,,2025-05-28T15:56:55.579Z,8,36.6,0,Plastic dry rot,"Complete Plastic dry rot on fan cage in only three years , disintegrated."", unbieveable, and zero sun exposure."
RFH27WO7UB2TX,Ribshack,https://www.amazon.com/gp/profile/amzn1.account.AHJWQKIKGQZRL5S6UZ3MR35TXK2Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Does not suck,4,This fan blows... It's big enough to move some air.,https://www.amazon.com/gp/customer-reviews/RFH27WO7UB2TX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,"September 3, 2024",Color: Black,Verified Purchase,One person found this helpful,,,,2025-05-28T15:56:55.580Z,8,36.6,0,Does not suck,This fan blows... It's big enough to move some air.
R6OM0457YJ6S6,David Saracoglu,https://www.amazon.com/gp/profile/amzn1.account.AH56ECZZZ4B6SIPG2OJHAXZTX5VQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Way too powerful 'table' fan,3,"It was easy to assemble and gave a robust, good-quality look.I had to send this one back, as I have a relatively small home office, and this fan, even with the slowest setting was capable of moving things off my desk even when placed on the ground several feet away.It kind of had an aggressive style and needs to calm down to become a friendlier, more silent version of itself.",https://www.amazon.com/gp/customer-reviews/R6OM0457YJ6S6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CST5CXHJ,"September 4, 2024",Color: White,Verified Purchase,,,,,2025-05-28T15:56:55.580Z,8,36.6,0,Way too powerful 'table' fan,"It was easy to assemble and gave a robust, good-quality look.I had to send this one back, as I have a relatively small home office, and this fan, even with the slowest setting was capable of moving things off my desk even when placed on the ground several feet away.It kind of had an aggressive style and needs to calm down to become a friendlier, more silent version of itself."
