ID,Username,ProfileURL,Title,Rating,Review Text,Review Content,Review URL,Date,Format,Verified,Helpful,Thumbnails,Images,Video,Scraped At,Fan,Price,English,Title1,Review1,sentiment_score_Rev,sentiment_score_Title
R37VIZYRUSDK9C,LadyLauren,https://www.amazon.com/gp/profile/amzn1.account.AEZ2BS2DWEKASXIOHQSZLJFNWIPA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Do Not Waste Your Money,1,1.0 out of 5 stars,"I wanted to love this fan. It’s the perfect travel concept. Small in size, telescoping to make a floor fan! BUT it doesn’t work. I have gone thru 2 of these so far. The first fan ran for 30 min or so and would shut off. After trouble shooting and trying to get it to work, it just would not stay on for longer than 5 seconds. I completed a return and had a new one sent to me. Same thing. It works for around 30-45 min then shuts off, refusing to run for more than 5 seconds at a time after the initial shut off. So frustrating. Do not waste your money, no matter how cool it looks.",https://www.amazon.com/gp/customer-reviews/R37VIZYRUSDK9C/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,12-Oct-24,Color: Pink,Verified Purchase,5 people found this helpful,,,,2025-05-29T14:10:28.745Z,7,33.99,0,Do Not Waste Your Money,"I wanted to love this fan. It’s the perfect travel concept. Small in size, telescoping to make a floor fan! BUT it doesn’t work. I have gone thru 2 of these so far. The first fan ran for 30 min or so and would shut off. After trouble shooting and trying to get it to work, it just would not stay on for longer than 5 seconds. I completed a return and had a new one sent to me. Same thing. It works for around 30-45 min then shuts off, refusing to run for more than 5 seconds at a time after the initial shut off. So frustrating. Do not waste your money, no matter how cool it looks.",0.3137,0.3252
R2DFNHW6HJMBAR,Heather L.,https://www.amazon.com/gp/profile/amzn1.account.AGQFGFPHLN6SXDEZGZG4BYUUOSLQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Stopped working,1,1.0 out of 5 stars,"Fan worked great for about two weeks. Then fan stopped blowing out any air. There's power to it, just no air. Waste of money.",https://www.amazon.com/gp/customer-reviews/R2DFNHW6HJMBAR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,28-Sep-24,Color: White,Verified Purchase,,,,,2025-05-29T14:10:28.745Z,7,33.99,0,Stopped working,"Fan worked great for about two weeks. Then fan stopped blowing out any air. There's power to it, just no air. Waste of money.",0.7865,-0.2263
R3TRQLJ1ATE8FT,Claudia Ruiz Sierra,https://www.amazon.com/gp/profile/amzn1.account.AH4KYOJ6ALOVWOQX7WS3UA7UUX5Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Excellent,5,5.0 out of 5 stars,"Super quiet, very practical, I’m happy.",https://www.amazon.com/gp/customer-reviews/R3TRQLJ1ATE8FT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,24-Sep-24,Color: White,Verified Purchase,,,,,2025-05-29T14:10:28.746Z,7,33.99,1,Excellent,"Super quiet, very practical, I’m happy.",0.8344,0.5719
R3KLJT4HMWS0WB,Tru,https://www.amazon.com/gp/profile/amzn1.account.AGLUFKMSIT3LTT53XV2BRRAMYPBA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Mix feelings,3,3.0 out of 5 stars,"The air flow is great especially for its size.It’s a nice quiet fan, ease to use.I Will admit this fan is much bigger than I was expecting, so when it comes to traveling with I’m not sure how this fan will work, when it comes to packing.As for the remote control the magnetic is extremely weak which is a downfall for me, remote is easy to use however distance wise doesn’t cover of anything which isn’t good for me.Outside of the magnetic, and the size this is a great fan. The size isn’t really an issue if ima keep it at home. However the magnetic remote is an issue. It will fan off the fan won’t stay connected, definitely needs a stronger magnet.",https://www.amazon.com/gp/customer-reviews/R3KLJT4HMWS0WB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,20-Sep-24,,Verified Purchase,,,,,2025-05-29T14:10:28.746Z,7,33.99,0,Mix feelings,"The air flow is great especially for its size.It’s a nice quiet fan, ease to use.I Will admit this fan is much bigger than I was expecting, so when it comes to traveling with I’m not sure how this fan will work, when it comes to packing.As for the remote control the magnetic is extremely weak which is a downfall for me, remote is easy to use however distance wise doesn’t cover of anything which isn’t good for me.Outside of the magnetic, and the size this is a great fan. The size isn’t really an issue if ima keep it at home. However the magnetic remote is an issue. It will fan off the fan won’t stay connected, definitely needs a stronger magnet.",0.9877,0
R17PGJEZKRAXFB,Jennifer Largent,https://www.amazon.com/gp/profile/amzn1.account.AG42R2M5PRPU7QKSXQVUACCLUHEQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,It doesn't work,1,1.0 out of 5 stars,The item doesn't work. Barely blows any air no matter what setting or how charged it was.,https://www.amazon.com/gp/customer-reviews/R17PGJEZKRAXFB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,15-Sep-24,Color: Pink 10800Mah,Verified Purchase,,,,,2025-05-29T14:10:36.804Z,7,33.99,0,It doesn't work,The item doesn't work. Barely blows any air no matter what setting or how charged it was.,-0.2201,0
R1EQ4BTJ8FX216,gayle vosseler,https://www.amazon.com/gp/profile/amzn1.account.AGJJQVK2C5FYO4XNURJHWJJBRDRQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Keep it charged,5,5.0 out of 5 stars,A game changer when putting on makeup and doing hair. Love mine bought another for our shore house!,https://www.amazon.com/gp/customer-reviews/R1EQ4BTJ8FX216/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,12-Sep-24,Color: White,Verified Purchase,,,,,2025-05-29T14:10:36.804Z,7,33.99,0,Keep it charged,A game changer when putting on makeup and doing hair. Love mine bought another for our shore house!,0.6696,-0.2023
R95FAQP1WGY2T,John,https://www.amazon.com/gp/profile/amzn1.account.AFAPJXRREOXIKC4KK65GGCSER7GA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Great,5,5.0 out of 5 stars,Purchased the fan for our first cruise. It was great to have during the cruise and now we take it every where we go.,https://www.amazon.com/gp/customer-reviews/R95FAQP1WGY2T/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,10-Sep-24,Color: White,Verified Purchase,,,,,2025-05-29T14:10:36.805Z,7,33.99,0,Great,Purchased the fan for our first cruise. It was great to have during the cruise and now we take it every where we go.,0.7506,0.6249
R79IBZUTNF4GP,Juan Carlos Tirado,https://www.amazon.com/gp/profile/amzn1.account.AFIGASMJQ45SBIOKNB3XU3H4RHBA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Fan is useless,1,1.0 out of 5 stars,"The fan works for like about 2 months. I can't understand how the fan is on but no air comes out of it. Is really frustrated that you can see the fan propeller on, but no air come out. I have to continuestly moving it and shacking it until I can feel air coming out.I don't recommend this product to anyone.  Is frustrated and is not worth it.",https://www.amazon.com/gp/customer-reviews/R79IBZUTNF4GP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,8-Sep-24,Color: White,Verified Purchase,One person found this helpful,,,,2025-05-29T14:10:36.805Z,7,33.99,0,Fan is useless,"The fan works for like about 2 months. I can't understand how the fan is on but no air comes out of it. Is really frustrated that you can see the fan propeller on, but no air come out. I have to continuestly moving it and shacking it until I can feel air coming out.I don't recommend this product to anyone.  Is frustrated and is not worth it.",-0.9313,-0.128
R7BUHMHD870LN,Cindy Davis,https://www.amazon.com/gp/profile/amzn1.account.AEU6Z7Q7323GWON2K74JAKDNNW4A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Very handy!,5,5.0 out of 5 stars,"This fan is very versatile!  We use them on the patio, at work, easy to take to outdoors events.",https://www.amazon.com/gp/customer-reviews/R7BUHMHD870LN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,8-Sep-24,Color: White,Verified Purchase,,,,,2025-05-29T14:10:36.805Z,7,33.99,0,Very handy!,"This fan is very versatile!  We use them on the patio, at work, easy to take to outdoors events.",0.6696,0
RMUDD69JMPVXK,Luis Isidoro Tornes,https://www.amazon.com/gp/profile/amzn1.account.AHKKXKMSFH7A2WOFF7CTWDZPDY4Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Utililizo  este producto para viajes,4,4.0 out of 5 stars,Se recoge hy de guarda fácilmente,https://www.amazon.com/gp/customer-reviews/RMUDD69JMPVXK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,7-Sep-24,Color: White 10800MAh,Verified Purchase,,,,,2025-05-29T14:10:36.806Z,7,33.99,0,Utililizo  este producto para viajes,Se recoge hy de guarda fácilmente,0,0
RJSWAL16KHWQY,Natalie Ivy,https://www.amazon.com/gp/profile/amzn1.account.AENCVFPDRYE4BSVWGBFLXYBAGFCQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Fan,5,5.0 out of 5 stars,Fabulous! Just fabulous! If you travel a lot get you one of these.,https://www.amazon.com/gp/customer-reviews/RJSWAL16KHWQY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,5-Sep-24,Color: White,Verified Purchase,,,,,2025-05-29T14:10:36.806Z,7,33.99,0,Fan,Fabulous! Just fabulous! If you travel a lot get you one of these.,0.8118,0.3182
R4WQJPU73UQR5,K.Michaels,https://www.amazon.com/gp/profile/amzn1.account.AFC6IFBVPQWM6VSN5HJOMJAO5IIA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Stopped working after a month,1,1.0 out of 5 stars,It stopped working after 1 month. Lights will turn on but it will not blow! So sad I bought it to travel with and have only used it for 5 nights and now it’s broken!,https://www.amazon.com/gp/customer-reviews/R4WQJPU73UQR5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,4-Sep-24,Color: White,Verified Purchase,,,,,2025-05-29T14:10:36.806Z,7,33.99,0,Stopped working after a month,It stopped working after 1 month. Lights will turn on but it will not blow! So sad I bought it to travel with and have only used it for 5 nights and now it’s broken!,-0.9131,-0.2263
R1KMQRIL8FHCFQ,Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AEIDG57G7ZSON72XYOXMZICP3GTQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Portable fan,2,2.0 out of 5 stars,Worked for one month than just wouldn't charge or work.,https://www.amazon.com/gp/customer-reviews/R1KMQRIL8FHCFQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,1-Sep-24,Color: White,Verified Purchase,,,,,2025-05-29T14:10:36.807Z,7,33.99,0,Portable fan,Worked for one month than just wouldn't charge or work.,0,0.3182
R3ES2W4RZI3KE5,monique davis,https://www.amazon.com/gp/profile/amzn1.account.AHP5QDI7IOKKCVOWCP6LQEHKXS5A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Stop working,1,1.0 out of 5 stars,Stop working after a few months,https://www.amazon.com/gp/customer-reviews/R3ES2W4RZI3KE5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,29-Aug-24,Color: White,Verified Purchase,,,,,2025-05-29T14:10:36.807Z,7,33.99,0,Stop working,Stop working after a few months,-0.296,-0.296
R2J9FM559VD3JV,Kelly Collier,https://www.amazon.com/gp/profile/amzn1.account.AHMHL3BVLDGSDNMKEYQWRBR66OSQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Fan stops working one week after return date.,1,1.0 out of 5 stars,The internal fan dislodges and quits blowing air forward making the fan relatively useless. This happened one week after my return window closed.,https://www.amazon.com/gp/customer-reviews/R2J9FM559VD3JV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,27-Aug-24,Color: White,Verified Purchase,,,,,2025-05-29T14:10:42.704Z,7,33.99,0,Fan stops working one week after return date.,The internal fan dislodges and quits blowing air forward making the fan relatively useless. This happened one week after my return window closed.,0.2023,0.1779
R35Z07F29FAP8T,gail,https://www.amazon.com/gp/profile/amzn1.account.AGX6CRDDWIAGETK3OBZMLSQID3ZQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Powerful,5,5.0 out of 5 stars,We love this fan. It is our go to item for being out in the heat. Its so portable compact and powerful,https://www.amazon.com/gp/customer-reviews/R35Z07F29FAP8T/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,19-Aug-24,Color: White,Verified Purchase,,,,,2025-05-29T14:10:42.705Z,7,33.99,0,Powerful,We love this fan. It is our go to item for being out in the heat. Its so portable compact and powerful,0.8633,0.4215
R79X8L6YHPBDM,Englishdoll_lee,https://www.amazon.com/gp/profile/amzn1.account.AF2VIAUCSQILXFI6XXR4545YAVQQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Amazing,5,5.0 out of 5 stars,"This little fan is so strong, it have upto 3 speed, it can be used while on charge and used with out charging cable battery lost long it blow string cool breeze. The appearance as is shown in photo. It does not spin though it’s not a fan that can be spin it’s also sturdy when put to stand",https://www.amazon.com/gp/customer-reviews/R79X8L6YHPBDM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,15-Aug-24,Color: White,Verified Purchase,,,,,2025-05-29T14:10:42.706Z,7,33.99,0,Amazing,"This little fan is so strong, it have upto 3 speed, it can be used while on charge and used with out charging cable battery lost long it blow string cool breeze. The appearance as is shown in photo. It does not spin though it’s not a fan that can be spin it’s also sturdy when put to stand",0.5629,0.5859
RDHF40GW8RP5P,Haulani,https://www.amazon.com/gp/profile/amzn1.account.AEYI5NDSXOCBXAUESXNQEC67CTIQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Great Product,5,5.0 out of 5 stars,"Love this fan. It exceeded expectations! Battery life is long, ran fan for more than 4 hours and it stillKept going. Love how compact it is.",https://www.amazon.com/gp/customer-reviews/RDHF40GW8RP5P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,14-Aug-24,Color: Pink 10800Mah,Verified Purchase,,,,,2025-05-29T14:10:42.706Z,7,33.99,0,Great Product,"Love this fan. It exceeded expectations! Battery life is long, ran fan for more than 4 hours and it stillKept going. Love how compact it is.",0.923,0.6249
R2PX8N5QB15OIV,Clare,https://www.amazon.com/gp/profile/amzn1.account.AGCHEFY7U2KLVFJK3QBIQ6NSYULA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Attractive and usedul,4,4.0 out of 5 stars,"I love the way it is telescopic, the color and ease of use.  Do not think it is very strong in the air department.",https://www.amazon.com/gp/customer-reviews/R2PX8N5QB15OIV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,12-Aug-24,,Verified Purchase,,,,,2025-05-29T14:10:42.707Z,7,33.99,0,Attractive and usedul,"I love the way it is telescopic, the color and ease of use.  Do not think it is very strong in the air department.",0.8832,0.4404
R33BF4P5C0I5N2,jasmine,https://www.amazon.com/gp/profile/amzn1.account.AGMM3G7MBSRK56NFRV6AUZNVEOLQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Great fan,5,5.0 out of 5 stars,I love this fan! I've gotten so many compliments. It works well.,https://www.amazon.com/gp/customer-reviews/R33BF4P5C0I5N2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,10-Aug-24,Color: Pink,Verified Purchase,,,,,2025-05-29T14:10:42.708Z,7,33.99,0,Great fan,I love this fan! I've gotten so many compliments. It works well.,0.9041,0.7506
RTTDPNOAOJ8KA,MaryAnn Wilson,https://www.amazon.com/gp/profile/amzn1.account.AHHS3WYU2WD3CENYSEPM3U7B4V6Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Working great,5,5.0 out of 5 stars,quite. Working great,https://www.amazon.com/gp/customer-reviews/RTTDPNOAOJ8KA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,10-Aug-24,Color: White,Verified Purchase,,,,,2025-05-29T14:10:42.710Z,7,33.99,0,Working great,quite. Working great,0.6573,0.6249
R2L5FLG9CBL65H,Michelle,https://www.amazon.com/gp/profile/amzn1.account.AEKLNXXHECEECOTFCPQFPF2MCDLQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Keeping us comfortable,5,5.0 out of 5 stars,This just what we needed for traveling. We love to cruise and sometimes we get cabins that are just not that cool. This is perfect size for being able to take in our suitcases. Like that it comes with a remote control and it's chargeable.  Many times you don't have many outlets in the cabins. Highly recommended.,https://www.amazon.com/gp/customer-reviews/R2L5FLG9CBL65H/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,8-Aug-24,Color: White,Verified Purchase,,,,,2025-05-29T14:10:42.710Z,7,33.99,0,Keeping us comfortable,This just what we needed for traveling. We love to cruise and sometimes we get cabins that are just not that cool. This is perfect size for being able to take in our suitcases. Like that it comes with a remote control and it's chargeable.  Many times you don't have many outlets in the cabins. Highly recommended.,0.8893,0.5106
R3VUYZ9A0FTEND,Bradford,https://www.amazon.com/gp/profile/amzn1.account.AGLBHUCK5MEJE6WBXOXZNWBI5CKQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Stopped working 1 year 3 months in,1,1.0 out of 5 stars,"Loved it when it did work, but it won't hold a charge any longer. Even leaving it plugged in, it will turn on for a few seconds then turn off. It will stay on using the lowest setting, but I barely feel any air.Also, I had to put blackout tape on the lights (they are SUPER bright). And I HATE that it beeps every time you change the setting. Not everything has to beep!",https://www.amazon.com/gp/customer-reviews/R3VUYZ9A0FTEND/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,7-Aug-24,Color: White,Verified Purchase,,,,,2025-05-29T14:10:42.711Z,7,33.99,0,Stopped working 1 year 3 months in,"Loved it when it did work, but it won't hold a charge any longer. Even leaving it plugged in, it will turn on for a few seconds then turn off. It will stay on using the lowest setting, but I barely feel any air.Also, I had to put blackout tape on the lights (they are SUPER bright). And I HATE that it beeps every time you change the setting. Not everything has to beep!",0.5411,-0.2263
R2D8AYJFI8YF5H,Dr C.,https://www.amazon.com/gp/profile/amzn1.account.AH4FXGOFXE4L2DAGBAYXKXBBG7RQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,The best!,5,5.0 out of 5 stars,"OMG this is the BEST purchase I could've made. It really delivers, it's super quiet and the flow is wonderfully strong. I live in florida and with hurricane season you never know if/when your electricity will go out, so without A/C it gets stuffy, this fan takes care of keeping me cool & circulating the air. I just LOVE it! It's compact and quite sturdy even when fully extended. If anyone is in the market for a portable, wireless fan, this is it!",https://www.amazon.com/gp/customer-reviews/R2D8AYJFI8YF5H/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,7-Aug-24,Color: White,Verified Purchase,One person found this helpful,,,,2025-05-29T14:10:42.712Z,7,33.99,0,The best!,"OMG this is the BEST purchase I could've made. It really delivers, it's super quiet and the flow is wonderfully strong. I live in florida and with hurricane season you never know if/when your electricity will go out, so without A/C it gets stuffy, this fan takes care of keeping me cool & circulating the air. I just LOVE it! It's compact and quite sturdy even when fully extended. If anyone is in the market for a portable, wireless fan, this is it!",0.9864,0.6696
R6QXA4EO6UFK1,Leonel Reyes,https://www.amazon.com/gp/profile/amzn1.account.AHDXKNXHW26O3O6WAB4TMDIYEQSQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Mala,2,2.0 out of 5 stars,"No me salio bien este ventilador acondicionado, sabia que era reparado pero me duro muy poco el gusto. Proximamente mejor nuevo",https://www.amazon.com/gp/customer-reviews/R6QXA4EO6UFK1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07STBKKKL,5-Aug-24,Color: White,Verified Purchase,,,,,2025-05-29T14:10:51.463Z,7,33.99,0,Mala,"No me salio bien este ventilador acondicionado, sabia que era reparado pero me duro muy poco el gusto. Proximamente mejor nuevo",-0.296,0
